,Unnamed: 0,gvkey,datadate,fyear,conm,at,lagged_at,capx,ceq,csho,xrd,cik_x,costat,prcc_f,date.filed,adoption_year,blockchain,Q,invest,invest_y1
3306,4596,9016,20161231,2016,REGAL REXNORD CORPORATION,4358.5,4591.7,65.2,2038.8,44.8,29.5,82811,A,69.25,0,0.0,0,1.2440289090283354,0.0206241696974976,0.0218194332912699
3307,4597,9016,20171231,2017,REGAL REXNORD CORPORATION,4388.2,4358.5,65.2,2325.5,44.3,29.9,82811,A,76.6,0,0.0,0,1.2433526275010256,0.0218194332912699,0.024360785743585
3308,4598,9016,20181231,2018,REGAL REXNORD CORPORATION,4623.8,4388.2,77.6,2310.5,42.8,29.3,82811,A,70.05,0,0.0,0,1.1487175050824,0.024360785743585,0.0248496907305679
3309,4599,9016,20191231,2019,REGAL REXNORD CORPORATION,4430.7,4623.8,92.4,2351.1,40.8,22.5,82811,A,85.61,0,0.0,0,1.2576992348838782,0.0248496907305679,0.0185523732141648
3310,4600,9016,20201231,2020,REGAL REXNORD CORPORATION,4589.0,4430.7,47.5,2544.4,40.6,34.7,82811,A,122.81,0,0.0,0,1.5320736543909348,0.0185523732141648,0.0118762257572455
3311,4603,9023,20160630,2016,REGIS CORP/MN,1036.761,1162.015,31.117,519.401,46.154,0.0,716643,A,12.45,0,0.0,0,1.0532584655479904,0.0267784839266274,0.0326430102984197
3312,4604,9023,20170630,2017,REGIS CORP/MN,1011.488,1036.761,33.843,508.221,46.4,0.0,716643,A,10.27,0,0.0,0,0.9686669540320796,0.0326430102984197,0.0292351466354519
3313,4605,9023,20180630,2018,REGIS CORP/MN,856.735,1011.488,29.571,503.492,45.259,0.0,716643,A,16.54,0,0.0,0,1.2860766281288845,0.0292351466354519,0.0369028929599
3314,4606,9023,20190630,2019,REGIS CORP/MN,682.837,856.735,31.616,324.245,36.869,0.0,716643,A,16.6,0,0.0,0,1.4214481640567225,0.0369028929599,0.0549091510858374
3315,4607,9023,20200630,2020,REGIS CORP/MN,1342.794,682.837,37.494,125.703,35.626,0.0,716643,A,8.18,0,0.0,0,1.1234125859960649,0.0549091510858374,0.0085456145916648
3316,4610,9061,20161231,2016,HSBC USA INC,201301.0,188278.0,32.0,19090.0,0.001,0.0,83246,A,0.0,0,0.0,0,0.9051668893845536,0.0001699614399983,0.000178836667478
3317,4611,9061,20171231,2017,HSBC USA INC,187235.0,201301.0,36.0,18829.0,0.001,0.0,83246,A,0.0,0,0.0,0,0.8994365369722541,0.000178836667478,9.079499025289077e-05
3318,4612,9061,20181231,2018,HSBC USA INC,172448.0,187235.0,17.0,19241.0,0.001,0.0,83246,A,0.0,0,0.0,0,0.8884243366116162,9.079499025289077e-05,0.0003537298200037
3319,4613,9061,20191231,2019,HSBC USA INC,175375.0,172448.0,61.0,16991.0,0.001,0.0,83246,A,0.0,0,0.0,0,0.9031161796151104,0.0003537298200037,0.0
3320,4614,9061,20201231,2020,HSBC USA INC,196434.0,175375.0,0.0,17026.0,0.001,0.0,83246,A,0.0,0,0.0,0,0.9133245772116844,0.0,1.527230520174715e-05
3321,4617,9063,20161231,2016,AUTONATION INC,10060.0,9558.3,249.5,2310.3,100.652,0.0,350698,A,48.65,0,0.0,0,1.257099383697813,0.0261029681010221,0.0311530815109343
3322,4618,9063,20171231,2017,AUTONATION INC,10271.5,10060.0,313.4,2369.3,91.56,0.0,350698,A,51.33,0,0.0,0,1.2268874847880056,0.0311530815109343,0.0390205909555566
3323,4619,9063,20181231,2018,AUTONATION INC,10665.1,10271.5,400.8,2716.0,90.022,0.0,350698,A,35.7,0,0.0,0,1.0466742365284902,0.0390205909555566,0.0252505836794779
3324,4620,9063,20191231,2019,AUTONATION INC,10543.3,10665.1,269.3,3162.1,89.349,0.0,350698,A,48.63,0,0.0,0,1.1121984454582532,0.0252505836794779,0.0147961264499729
3325,4621,9063,20201231,2020,AUTONATION INC,9887.2,10543.3,156.0,3235.7,83.484,0.0,350698,A,69.79,0,0.0,0,1.2620204264099035,0.0147961264499729,0.0218160854438061
3326,4625,9125,20170531,2016,RICHARDSON ELECTRONICS LTD,157.464,168.13,5.221,132.327,12.849,0.0,355948,A,6.04,0,0.0,0,0.6524980948026216,0.0310533515731874,0.0332710968856373
3327,4626,9125,20180531,2017,RICHARDSON ELECTRONICS LTD,166.329,157.464,5.239,135.181,12.943,0.0,355948,A,9.74,0,0.0,0,0.94519187874634,0.0332710968856373,0.0232911879467801
3328,4627,9125,20190531,2018,RICHARDSON ELECTRONICS LTD,153.017,166.329,3.874,123.757,13.054,0.0,355948,A,5.08,0,0.0,0,0.6245993582412411,0.0232911879467801,0.0116065535201971
3329,4628,9125,20200531,2019,RICHARDSON ELECTRONICS LTD,150.72,153.017,1.776,118.66,13.135,0.0,355948,A,4.2,0,0.0,0,0.5787354033970277,0.0116065535201971,0.0174628450106157
3330,4629,9125,20210531,2020,RICHARDSON ELECTRONICS LTD,156.753,150.72,2.632,121.56,13.257,0.0,355948,A,8.55,0,0.0,0,0.9476077012880136,0.0174628450106157,0.0690727985224897
3335,4638,9154,20170430,2016,RISK(GEORGE) INDUSTRIES INC,38.464,36.668,0.115,35.666,4.945,0.0,84112,A,8.49,0,0.0,0,1.1642327891014976,0.0031362495909239,0.0138571131447587
3336,4639,9154,20180430,2017,RISK(GEORGE) INDUSTRIES INC,40.942,38.464,0.533,37.631,4.968,0.0,84112,A,8.55,0,0.0,0,1.1183479067949784,0.0138571131447587,0.0037614185921547
3337,4640,9154,20190430,2018,RISK(GEORGE) INDUSTRIES INC,43.027,40.942,0.154,39.454,4.959,0.0,84112,A,8.25,0,0.0,0,1.0338798893717898,0.0037614185921547,0.0169893322797313
3338,4641,9154,20200430,2019,RISK(GEORGE) INDUSTRIES INC,43.762,43.027,0.731,39.485,4.95,0.0,84112,A,8.4,0,0.0,0,1.0478725835199492,0.0169893322797313,0.0118139024724646
3339,4642,9154,20210430,2020,RISK(GEORGE) INDUSTRIES INC,54.136,43.762,0.517,48.305,4.946,0.0,84112,A,12.52,0,0.0,0,1.2515686419388206,0.0118139024724646,0.0690727985224897
3340,4645,9155,20170228,2016,RITE AID CORP,11593.752,11277.01,424.289,614.07,1053.69,0.0,84129,A,6.0,0,0.0,0,1.4923401846097797,0.0376242461432596,0.0160326872612075
3341,4646,9155,20180228,2017,RITE AID CORP,8989.327,11593.752,185.879,1601.01,1067.318,0.0,84129,A,1.97,0,0.0,0,1.0558002239767226,0.0160326872612075,0.0218901815452925
3342,4647,9155,20190228,2018,RITE AID CORP,7591.367,8989.327,196.778,1186.69,1080.32,0.0,84129,A,0.74,0,0.0,0,0.9489876856170962,0.0218901815452925,0.0226184559381729
3343,4648,9155,20200229,2019,RITE AID CORP,9452.369,7591.367,171.705,674.527,54.716,0.0,84129,A,13.62,0,0.0,0,1.0074801269396063,0.0226184559381729,0.0206446659033306
3344,4649,9155,20210228,2020,RITE AID CORP,9335.404,9452.369,195.141,615.154,55.143,0.0,84129,A,19.58,0,0.0,0,1.0497617392884122,0.0206446659033306,0.0690727985224897
3345,4651,9171,20160930,2016,RGC RESOURCES INC,165.553,148.141,17.946,55.667,4.788,0.0,1069533,A,23.69,0,0.0,0,1.3488956406709636,0.1211413450698996,0.1253375052098119
3346,4652,9171,20170930,2017,RGC RESOURCES INC,183.135,165.553,20.75,60.04,7.241,0.0,1069533,A,28.57,0,0.0,0,1.8017875883910772,0.1253375052098119,0.127179403172523
3347,4653,9171,20180930,2018,RGC RESOURCES INC,219.56,183.135,23.291,79.583,7.995,0.0,1069533,A,26.71,0,0.0,0,1.6101450628529788,0.127179403172523,0.0996720714155584
3348,4654,9171,20190930,2019,RGC RESOURCES INC,258.354,219.56,21.884,83.096,8.073,0.0,1069533,A,29.24,0,0.0,0,1.5920501327635723,0.0996720714155584,0.0887000007741316
3349,4655,9171,20200930,2020,RGC RESOURCES INC,281.68,258.354,22.916,88.888,8.16,0.0,1069533,A,23.45,0,0.0,0,1.3637602953706334,0.0887000007741316,0.0708854018744674
3350,4658,9203,20160930,2016,ROCKWELL AUTOMATION,7101.2,6404.7,116.9,1990.1,128.5,319.3,1024478,A,122.34,0,0.0,0,2.933559116768997,0.0681062344840507,0.0689883399988734
3351,4659,9203,20170930,2017,ROCKWELL AUTOMATION,7161.7,7101.2,141.7,2663.6,128.4,348.2,1024478,A,178.21,0,0.0,0,3.823151486378933,0.0689883399988734,0.0694388203918064
3352,4660,9203,20180930,2018,ROCKWELL AUTOMATION,6262.0,7161.7,125.5,1617.5,121.1,371.8,1024478,A,187.52,0,0.0,0,4.368120728201852,0.0694388203918064,0.0817151069945704
3353,4661,9203,20190930,2019,ROCKWELL AUTOMATION,6113.0,6262.0,132.8,404.2,115.7,378.9,1024478,A,164.8,0,0.0,0,4.053027973171929,0.0817151069945704,0.0794045476852609
3354,4662,9203,20200930,2020,ROCKWELL AUTOMATION,7264.7,6113.0,113.9,1027.8,116.2,371.5,1024478,A,220.68,0,0.0,0,4.388332071523945,0.0794045476852609,0.0747174694068578
3355,4665,9216,20161231,2016,ROGERS CORP,1056.5,932.458,18.136,635.786,18.021,28.582,84748,A,76.81,0,0.0,0,1.708383350686228,0.0501019885077933,0.0537264552768575
3356,4666,9216,20171231,2017,ROGERS CORP,1125.134,1056.5,27.215,766.573,18.255,29.547,84748,A,161.92,0,0.0,0,2.945791879011744,0.0537264552768575,0.0712715107711614
3357,4667,9216,20181231,2018,ROGERS CORP,1279.344,1125.134,47.115,848.324,18.395,33.075,84748,A,99.06,0,0.0,0,1.7612375561225129,0.0712715107711614,0.0650974249302767
3358,4668,9216,20191231,2019,ROGERS CORP,1273.181,1279.344,51.597,933.9,18.577,31.685,84748,A,124.73,0,0.0,0,2.0864199277243376,0.0650974249302767,0.0547486963754564
3359,4669,9216,20201231,2020,ROGERS CORP,1264.005,1273.181,40.385,1020.755,18.677,29.32,84748,A,155.29,0,0.0,0,2.4870165307890395,0.0547486963754564,0.0799276901594534
3360,4672,9225,20161231,2016,ROLLINS INC,916.538,852.431,33.081,568.545,217.792,0.0,84839,A,33.78,0,0.0,0,8.40664190682765,0.0388078331266694,0.0269274159936631
3361,4673,9225,20171231,2017,ROLLINS INC,1033.663,916.538,24.68,653.924,217.992,0.0,84839,A,46.53,0,0.0,0,10.180210339346578,0.0269274159936631,0.0262938694719652
3362,4674,9225,20181231,2018,ROLLINS INC,1094.124,1033.663,27.179,711.908,327.308,0.0,84839,A,36.1,0,0.0,0,11.148676749618874,0.0262938694719652,0.0248107161528309
3363,4675,9225,20191231,2019,ROLLINS INC,1744.376,1094.124,27.146,815.75,327.431,0.0,84839,A,33.16,0,0.0,0,6.756707246602796,0.0248107161528309,0.0133165097433122
3364,4676,9225,20201231,2020,ROLLINS INC,1845.9,1744.376,23.229,941.36,491.612,0.0,84839,A,39.07,0,0.0,0,10.89540107264749,0.0133165097433122,0.0147321089983206
3365,4680,9248,20170131,2016,ROSS STORES INC,5309.351,4869.119,297.88,2748.017,391.893,0.0,745732,A,66.11,0,0.0,0,5.362120573682169,0.0611773916390213,0.0699563844997251
3366,4681,9248,20180131,2017,ROSS STORES INC,5722.051,5309.351,371.423,3049.308,379.618,0.0,745732,A,82.39,0,0.0,0,5.933094622889589,0.0699563844997251,0.0723338537178364
3367,4682,9248,20190131,2018,ROSS STORES INC,6073.691,5722.051,413.898,3305.746,368.242,0.0,745732,A,92.12,0,0.0,0,6.04087334044488,0.0723338537178364,0.0914572374524815
3368,4683,9248,20200131,2019,ROSS STORES INC,9348.367,6073.691,555.483,3359.249,356.775,0.0,745732,A,112.19,0,0.0,0,4.922325498132454,0.0914572374524815,0.0433693927506269
3369,4684,9248,20210131,2020,ROSS STORES INC,12717.867,9348.367,405.433,3290.64,356.503,0.0,745732,A,111.29,0,0.0,0,3.86090260811817,0.0433693927506269,0.0438627011903804
3373,4691,9273,20160630,2016,ROYAL GOLD INC,3066.552,2925.432,1346.109,2229.016,65.094,0.0,85535,A,72.02,0,0.0,0,1.801895379566366,0.4601402459534182,0.0664332448952439
3374,4692,9273,20170630,2017,ROYAL GOLD INC,3090.64,3066.552,203.721,2275.377,65.18,0.0,85535,A,78.17,0,0.0,0,1.9123494163021248,0.0664332448952439,0.0038218621385861
3375,4693,9273,20180630,2018,ROYAL GOLD INC,2682.016,3090.64,11.812,2102.167,65.36,0.0,85535,A,92.84,0,0.0,0,2.4786844672067576,0.0038218621385861,0.000393360815148
3376,4694,9273,20190630,2019,ROYAL GOLD INC,2544.151,2682.016,1.055,2136.681,65.44,0.0,85535,A,102.49,0,0.0,0,2.7963810324151352,0.000393360815148,0.0613112193419337
3377,4695,9273,20200630,2020,ROYAL GOLD INC,2766.287,2544.151,155.985,2272.217,65.531,0.0,85535,A,124.32,0,0.0,0,3.123639709111889,0.0613112193419337,0.060784365468948
3378,4698,9299,20161231,2016,RYDER SYSTEM INC,10902.454,10967.809,1905.157,2052.275,53.463,0.0,85961,A,74.44,0,0.0,0,1.176796042432282,0.1737044290249766,0.1706437835004853
3379,4699,9299,20171231,2017,RYDER SYSTEM INC,11452.231,10902.454,1860.436,2835.016,52.955,0.0,85961,A,84.17,0,0.0,0,1.1416498104168524,0.1706437835004853,0.266359367008926
3380,4700,9299,20181231,2018,RYDER SYSTEM INC,13051.084,11452.231,3050.409,2910.327,53.116,0.0,85961,A,48.15,0,0.0,0,0.9729684063024956,0.266359367008926,0.286196456937983
3381,4701,9299,20191231,2019,RYDER SYSTEM INC,14475.334,13051.084,3735.174,2476.31,53.278,0.0,85961,A,54.31,0,0.0,0,1.0288226979771244,0.286196456937983,0.0792051499467991
3382,4702,9299,20201231,2020,RYDER SYSTEM INC,12931.954,14475.334,1146.521,2255.557,53.732,0.0,85961,A,61.76,0,0.0,0,1.082194177306848,0.0792051499467991,0.1501249540479343
3383,4705,9317,20161231,2016,SEI INVESTMENTS CO,1636.823,1588.628,31.397,1303.114,159.031,83.931,350894,A,49.36,0,0.0,0,4.999611540160421,0.0725959758987,0.0731502428790406
3384,4706,9317,20171231,2017,SEI INVESTMENTS CO,1853.369,1636.823,25.525,1476.839,157.069,94.209,350894,A,71.86,0,0.0,0,6.293138786717594,0.0731502428790406,0.0776736850567803
3385,4707,9317,20181231,2018,SEI INVESTMENTS CO,1971.668,1853.369,29.095,1593.147,153.634,114.863,350894,A,46.2,0,0.0,0,3.79192227088942,0.0776736850567803,0.087251504817241
3386,4708,9317,20191231,2019,SEI INVESTMENTS CO,2151.37,1971.668,43.097,1738.778,149.745,128.934,350894,A,65.48,0,0.0,0,4.7494827017203,0.087251504817241,0.0956530025053803
3387,4709,9317,20201231,2020,SEI INVESTMENTS CO,2167.256,2151.37,54.448,1739.907,143.396,151.337,350894,A,57.47,0,0.0,0,3.999673836408805,0.0956530025053803,0.0779700229229957
3388,4712,9323,20161231,2016,PARAGON TECHNOLOGIES INC,4.748,5.771,0.011,2.807,1.685,0.016,90045,A,1.19,0,0.0,0,0.8311183656276326,0.004678565239993,0.0162173546756529
3389,4713,9323,20171231,2017,PARAGON TECHNOLOGIES INC,31.894,4.748,0.053,4.984,1.685,0.024,90045,A,1.2,0,0.0,0,0.907129867686712,0.0162173546756529,0.0276227503605693
3390,4714,9323,20181231,2018,PARAGON TECHNOLOGIES INC,35.062,31.894,0.868,5.462,1.695,0.013,90045,A,1.0,0,0.0,0,0.8925617477611089,0.0276227503605693,0.0194512577719468
3391,4715,9323,20191231,2019,PARAGON TECHNOLOGIES INC,47.628,35.062,0.68,6.795,1.705,0.002,90045,A,2.1,0,0.0,0,0.9325081884605694,0.0194512577719468,0.0058159066095574
3392,4716,9323,20201231,2020,PARAGON TECHNOLOGIES INC,42.533,47.628,0.276,10.198,1.705,0.001,90045,A,4.5744,0,0.0,0,0.9436050125784684,0.0058159066095574,0.0690727985224897
3393,4718,9324,20161231,2016,SJW GROUP,1443.376,1340.963,142.22,421.646,20.456,0.0,766829,A,55.98,0,0.0,0,1.5012421434193168,0.1060581089858556,0.1032683098513485
3394,4719,9324,20171231,2017,SJW GROUP,1458.001,1443.376,149.055,463.209,20.521,0.0,766829,A,63.83,0,0.0,0,1.5806898829287497,0.1032683098513485,0.0990582310986069
3395,4720,9324,20181231,2018,SJW GROUP,1956.389,1458.001,144.427,889.312,28.404,0.0,766829,A,55.62,0,0.0,0,1.352955613633076,0.0990582310986069,0.0909267022049296
3396,4721,9324,20191231,2019,SJW GROUP,3132.47,1956.389,177.888,889.984,28.457,0.0,766829,A,71.06,0,0.0,0,1.3614305707636465,0.0909267022049296,0.0678119822376591
3397,4722,9324,20201231,2020,SJW GROUP,3311.465,3132.47,212.419,917.16,28.557,0.0,766829,A,69.36,0,0.0,0,1.321173112202605,0.0678119822376591,0.0758060254298324
3398,4725,9330,20161231,2016,PROVECTUS BIOPHARMACEUTICALS,5.611,20.44,0.0,3.469,364.773,8.543,315545,A,0.0196,0,0.0,0,1.6559527356977368,0.4179549902152641,1.4674746034574944
3399,4726,9330,20171231,2017,PROVECTUS BIOPHARMACEUTICALS,3.436,5.611,0.03,-10.019,370.961,8.204,315545,A,0.082,0,0.0,0,12.768859720605358,1.4674746034574944,1.3739813736903377
3400,4727,9330,20181231,2018,PROVECTUS BIOPHARMACEUTICALS,1.988,3.436,0.0,-17.417,384.615,4.721,315545,A,0.05,0,0.0,0,19.43448189134809,1.3739813736903377,1.945674044265593
3401,4728,9330,20191231,2019,PROVECTUS BIOPHARMACEUTICALS,1.477,1.988,0.0,-24.072,389.889,3.868,315545,A,0.0634,0,0.0,0,34.033827081922816,1.945674044265593,1.885578876100203
3402,4729,9330,20201231,2020,PROVECTUS BIOPHARMACEUTICALS,0.589,1.477,0.0,-30.206,398.807,2.785,315545,A,0.0584,0,0.0,0,91.82568556876062,1.885578876100203,0.0690727985224897
3403,4731,9346,20161231,2016,SABINE ROYALTY TRUST,5.234,6.113,0.0,4.423,14.579,0.0,710752,A,35.15,0,0.0,0,98.063211692778,0.0,0.0
3404,4732,9346,20171231,2017,SABINE ROYALTY TRUST,5.33,5.234,0.0,4.594,14.579,0.0,710752,A,44.6,0,0.0,0,122.13121951219512,0.0,0.0
3405,4733,9346,20181231,2018,SABINE ROYALTY TRUST,9.464,5.33,0.0,5.666,14.579,0.0,710752,A,37.28,0,0.0,0,57.83,0.0,0.0
3406,4734,9346,20191231,2019,SABINE ROYALTY TRUST,6.912,9.464,0.0,5.648,14.579,0.0,710752,A,40.3,0,0.0,0,85.18485243055555,0.0,0.0
3407,4735,9346,20201231,2020,SABINE ROYALTY TRUST,4.954,6.912,0.0,3.988,14.579,0.0,710752,A,28.22,0,0.0,0,83.24291077916835,0.0,0.0690727985224897
3408,4737,9355,20161231,2016,SAFEGUARD SCIENTIFICS INC,231.828,257.634,0.432,169.777,20.364,0.0,86115,A,13.45,0,0.0,0,1.4491208999775695,0.0016767973171242,0.0
3409,4738,9355,20171231,2017,SAFEGUARD SCIENTIFICS INC,176.464,231.828,0.0,81.796,20.574,0.0,86115,A,11.2,0,0.0,0,1.842283978601868,0.0,0.0
3410,4739,9355,20181231,2018,SAFEGUARD SCIENTIFICS INC,145.737,176.464,0.0,66.979,20.659,0.0,86115,A,8.62,0,0.0,0,1.762342987710739,0.0,0.0
3411,4740,9355,20191231,2019,SAFEGUARD SCIENTIFICS INC,107.577,145.737,0.0,101.741,20.643,0.0,86115,A,10.98,0,0.0,0,2.1612067635275203,0.0,0.0
3412,4741,9355,20201231,2020,SAFEGUARD SCIENTIFICS INC,69.035,107.577,0.0,62.875,20.885,0.0,86115,A,6.38,0,0.0,0,2.019356847975665,0.0,0.0690727985224897
3413,4743,9393,20161231,2016,SAN JUAN BASIN ROYALTY TR,11.717,10.544,0.0,7.784,46.609,0.0,319655,A,6.62,0,0.0,0,26.669333447128103,0.0,0.0
3414,4744,9393,20171231,2017,SAN JUAN BASIN ROYALTY TR,10.993,11.717,0.0,6.577,46.609,0.0,319655,A,8.24,0,0.0,0,35.338320749567906,0.0,0.0
3415,4745,9393,20181231,2018,SAN JUAN BASIN ROYALTY TR,7.971,10.993,0.0,5.845,46.609,0.0,319655,A,4.8,0,0.0,0,28.33386024338226,0.0,0.0
3416,4746,9393,20191231,2019,SAN JUAN BASIN ROYALTY TR,6.532,7.971,0.0,5.453,46.609,0.0,319655,A,2.54,0,0.0,0,18.289323331292103,0.0,0.0
3417,4747,9393,20201231,2020,SAN JUAN BASIN ROYALTY TR,6.41,6.532,0.0,5.124,46.609,0.0,319655,A,2.67,0,0.0,0,19.61498127925117,0.0,0.0690727985224897
3418,4749,9465,20161231,2016,SCHLUMBERGER LTD,77956.0,68005.0,2685.0,41078.0,1391.476,1012.0,87347,A,83.95,0,0.0,0,1.9715276591923647,0.0543636497316373,0.0406639642875468
3419,4750,9465,20171231,2017,SCHLUMBERGER LTD,71987.0,77956.0,2383.0,36842.0,1383.933,787.0,87347,A,67.39,0,0.0,0,1.78376991498465,0.0406639642875468,0.0411463180852098
3420,4751,9465,20181231,2018,SCHLUMBERGER LTD,70507.0,71987.0,2260.0,36162.0,1382.964,702.0,87347,A,36.08,0,0.0,0,1.1948081909597628,0.0411463180852098,0.0378969464024848
3421,4752,9465,20191231,2019,SCHLUMBERGER LTD,56312.0,70507.0,1955.0,23760.0,1384.515,717.0,87347,A,40.2,0,0.0,0,1.566442374627078,0.0378969464024848,0.0319114931098167
3422,4753,9465,20201231,2020,SCHLUMBERGER LTD,42434.0,56312.0,1217.0,12071.0,1392.326,580.0,87347,A,21.83,0,0.0,0,1.4318112028090682,0.0319114931098167,0.0408634585473912
3423,4757,9466,20170531,2016,SCHOLASTIC CORP,1760.4,1713.1,65.7,1307.9,35.04,0.0,866729,A,42.53,0,0.0,0,1.103585094296751,0.0383515264724768,0.0690184049079754
3424,4758,9466,20180531,2017,SCHOLASTIC CORP,1825.4,1760.4,121.5,1320.8,34.976,0.0,866729,A,44.99,0,0.0,0,1.1384738906541034,0.0690184049079754,0.05204338775063
3425,4759,9466,20190531,2018,SCHOLASTIC CORP,1878.5,1825.4,95.0,1271.5,35.067,0.0,866729,A,33.09,0,0.0,0,0.9408395155709344,0.05204338775063,0.0351344157572531
3426,4760,9466,20200531,2019,SCHOLASTIC CORP,2033.6,1878.5,66.0,1179.2,34.186,0.0,866729,A,29.4,0,0.0,0,0.9143727380015736,0.0351344157572531,0.0232100708103855
3427,4761,9466,20210531,2020,SCHOLASTIC CORP,2008.3,2033.6,47.2,1180.8,34.364,0.0,866729,A,33.68,0,0.0,0,0.9883381566499028,0.0232100708103855,0.0690727985224897
3428,4764,9490,20160630,2016,SCIENTIFIC INDUSTRIES INC,7.549,7.141,0.092,5.932,1.489,0.349,87802,A,2.91,0,0.0,0,0.7881825407338722,0.0617560565747094,0.0602728838256722
3429,4765,9490,20170630,2017,SCIENTIFIC INDUSTRIES INC,6.828,7.549,0.017,5.828,1.494,0.438,87802,A,3.2,0,0.0,0,0.8466315172817809,0.0602728838256722,0.0852372583479789
3430,4766,9490,20180630,2018,SCIENTIFIC INDUSTRIES INC,7.326,6.828,0.061,5.703,1.494,0.521,87802,A,3.11,0,0.0,0,0.8557657657657657,0.0852372583479789,0.098007098007098
3431,4767,9490,20190630,2019,SCIENTIFIC INDUSTRIES INC,8.276,7.326,0.187,6.341,1.494,0.531,87802,A,4.5,0,0.0,0,1.0461575640405991,0.098007098007098,0.1439101014983083
3432,4768,9490,20200630,2020,SCIENTIFIC INDUSTRIES INC,14.797,8.276,0.051,11.721,2.861,1.14,87802,A,8.4,0,0.0,0,1.8320200040548764,0.1439101014983083,0.1231330675136852
3433,4771,9521,20161231,2016,SCOTT'S LIQUID GOLD,21.833,16.143,0.284,16.242,11.75,0.0,88000,A,1.44,0,0.0,0,1.0310539092199882,0.0175927646657994,0.0222140796042687
3434,4772,9521,20171231,2017,SCOTT'S LIQUID GOLD,25.301,21.833,0.485,21.181,11.886,0.0,88000,A,2.9,0,0.0,0,1.5252124421959607,0.0222140796042687,0.0087743567447926
3435,4773,9521,20181231,2018,SCOTT'S LIQUID GOLD,26.475,25.301,0.222,24.082,12.408,0.0,88000,A,2.55,0,0.0,0,1.285491973559962,0.0087743567447926,0.0038149197355996
3436,4774,9521,20191231,2019,SCOTT'S LIQUID GOLD,26.091,26.475,0.101,23.617,12.462,0.0,88000,A,1.84,0,0.0,0,0.9736721474838064,0.0038149197355996,0.0006515656739871
3437,4775,9521,20201231,2020,SCOTT'S LIQUID GOLD,33.556,26.091,0.017,22.465,12.618,0.0,88000,A,1.84,0,0.0,0,1.02241387531291,0.0006515656739871,0.0690727985224897
3438,4777,9538,20161231,2016,SEABOARD CORP,4755.0,4431.0,158.0,3162.0,1.171,0.0,88121,A,3951.99,0,0.0,0,1.308260839116719,0.0356578650417513,0.0363827549947423
3439,4778,9538,20171231,2017,SEABOARD CORP,5161.0,4755.0,173.0,3397.0,1.171,0.0,88121,A,4410.0,0,0.0,0,1.3423968223212557,0.0363827549947423,0.0313892656461926
3440,4779,9538,20181231,2018,SEABOARD CORP,5307.0,5161.0,162.0,3318.0,1.169,0.0,88121,A,3538.01,0,0.0,0,1.1541235519125683,0.0313892656461926,0.0657622008667797
3441,4780,9538,20191231,2019,SEABOARD CORP,6285.0,5307.0,349.0,3544.0,1.165,0.0,88121,A,4250.55,0,0.0,0,1.2240080747812252,0.0657622008667797,0.0625298329355608
3442,4781,9538,20201231,2020,SEABOARD CORP,6399.0,6285.0,259.0,3817.0,1.161,134.0,88121,A,3031.0,0,0.0,0,0.9534288170026568,0.0625298329355608,0.1017346460384435
3443,4785,9551,20170331,2016,DIGITAL TURBINE INC,107.58,122.068,1.595,61.945,66.595,12.035,317788,A,0.94,0,0.0,0,1.0060819854991634,0.1116590752695219,0.1082450269566834
